"year","iteration","sAg","ppnCUsLowerBM"
16,"1",96815.7939865274,NA
16,"2",112685.688092017,NA
16,"3",158352.046853092,NA
16,"4",54068.6060779272,NA
16,"5",57832.505940276,NA
17,"1",54686.0682789896,NA
17,"2",78783.3105411799,NA
17,"3",59533.4674264152,NA
17,"4",70907.2160571332,NA
17,"5",141520.952743971,NA
18,"1",63627.7751593034,NA
18,"2",153143.067036173,NA
18,"3",64345.6843507291,NA
18,"4",71634.9205935491,NA
18,"5",73075.5492361155,NA
19,"1",122649.709144301,NA
19,"2",115040.126691329,NA
19,"3",29595.8854279655,NA
19,"4",126800.094948805,NA
19,"5",130970.339362769,NA
20,"1",116322.983678269,NA
20,"2",67974.0021604465,NA
20,"3",70543.2155274323,NA
20,"4",113456.880497347,NA
20,"5",120625.842381886,NA
21,"1",88009.1528243454,NA
21,"2",101809.970167065,NA
21,"3",36123.9612897397,NA
21,"4",108672.146035016,NA
21,"5",126594.066771567,NA
22,"1",54735.1339480258,NA
22,"2",96586.861767297,NA
22,"3",67390.2389696333,NA
22,"4",63713.5949428155,NA
22,"5",77093.2238927695,NA
23,"1",79610.4472594185,NA
23,"2",108258.805297864,NA
23,"3",66172.209358968,NA
23,"4",35915.03682564,NA
23,"5",179918.380288332,NA
24,"1",102972.448513267,NA
24,"2",91679.5506062185,NA
24,"3",107442.063000533,NA
24,"4",43699.3647077162,NA
24,"5",192728.605146437,NA
25,"1",58939.6471844689,NA
25,"2",57813.7010593259,NA
25,"3",53576.172480025,NA
25,"4",55375.6662878292,NA
25,"5",156507.759502555,NA
26,"1",53442.8618776637,NA
26,"2",67682.2678456121,NA
26,"3",123917.775157387,NA
26,"4",61111.5456799539,NA
26,"5",110899.407244856,NA
27,"1",59603.0964108874,NA
27,"2",75324.9677803097,NA
27,"3",81278.3694873864,NA
27,"4",62378.2758060557,NA
27,"5",186745.484862732,NA
28,"1",69831.501339655,NA
28,"2",104475.345759117,NA
28,"3",84226.7820231167,NA
28,"4",73707.0874829841,NA
28,"5",205774.122427204,NA
29,"1",69963.6129569088,NA
29,"2",87955.9689689428,NA
29,"3",114129.556659459,NA
29,"4",74494.6730605289,NA
29,"5",149333.857682463,NA
30,"1",28756.5438288952,NA
30,"2",158245.667587862,NA
30,"3",155503.230947001,NA
30,"4",97809.7305810688,NA
30,"5",87134.5395712857,NA
31,"1",79202.4979539383,NA
31,"2",106621.275079611,NA
31,"3",82615.7737873138,NA
31,"4",38596.6713764764,NA
31,"5",61398.2521698013,NA
32,"1",64063.2925240348,NA
32,"2",111935.20178198,NA
32,"3",107434.650289914,NA
32,"4",35195.7383042375,NA
32,"5",56618.1992298641,NA
33,"1",137259.536166763,NA
33,"2",98742.0244339816,NA
33,"3",85516.0570766211,NA
33,"4",91109.8826119941,NA
33,"5",95211.403165903,NA
34,"1",99317.9606359459,NA
34,"2",122632.243850676,NA
34,"3",85577.6179729651,NA
34,"4",27991.4762099922,NA
34,"5",201275.177945071,NA
35,"1",86873.401289837,NA
35,"2",92860.1880695036,NA
35,"3",68232.0393885353,NA
35,"4",33068.3088797713,NA
35,"5",63497.9844241484,NA
36,"1",137222.743434606,NA
36,"2",73208.5904208721,NA
36,"3",89496.4161020097,NA
36,"4",49350.8899511317,NA
36,"5",55010.3316669205,NA
37,"1",70620.0354095785,NA
37,"2",70880.0355458916,NA
37,"3",66610.9290668041,NA
37,"4",32383.6784398545,NA
37,"5",46129.1491115279,NA
38,"1",72163.8859357101,NA
38,"2",167911.365956034,NA
38,"3",81436.686359987,NA
38,"4",35706.6087719184,NA
38,"5",188522.860988361,NA
39,"1",141368.127546096,NA
39,"2",92907.9205885569,NA
39,"3",73199.8288952504,NA
39,"4",38030.6590709262,NA
39,"5",89688.7304139139,NA
40,"1",58573.3266951091,NA
40,"2",118354.835633774,NA
40,"3",87443.9812486879,NA
40,"4",90048.5943577748,NA
40,"5",66575.9134020262,NA
41,"1",37482.2855365774,NA
41,"2",136490.461739179,NA
41,"3",83074.9262094545,NA
41,"4",55654.122426699,NA
41,"5",134851.54552407,NA
42,"1",90659.0739498781,NA
42,"2",103778.976088339,NA
42,"3",67137.6095424353,NA
42,"4",35482.1392304665,NA
42,"5",77946.5571543033,NA
43,"1",53374.8953065825,NA
43,"2",90335.2728026603,NA
43,"3",124237.484668978,NA
43,"4",74031.8284342831,NA
43,"5",91028.0335606158,NA
44,"1",71216.8218261855,NA
44,"2",115668.670758584,NA
44,"3",102164.232277196,NA
44,"4",40437.3245954167,NA
44,"5",96234.456317979,NA
45,"1",87998.4886774571,NA
45,"2",211945.905779542,NA
45,"3",73892.1702581349,NA
45,"4",91237.9311009375,NA
45,"5",59744.030192994,NA
46,"1",74544.7883439334,NA
46,"2",102622.818642223,NA
46,"3",84474.5688108195,NA
46,"4",129741.50353168,NA
46,"5",73033.9283632565,NA
47,"1",54189.8069965953,NA
47,"2",105104.926238264,NA
47,"3",62004.4123029358,NA
47,"4",188490.29513726,NA
47,"5",48164.1064101019,NA
48,"1",61501.4590667174,NA
48,"2",111955.534280193,NA
48,"3",107076.127217518,NA
48,"4",114401.889090481,NA
48,"5",72147.6233375847,NA
49,"1",99194.210318366,NA
49,"2",43560.9094845506,NA
49,"3",115592.252779817,NA
49,"4",61197.6671490051,NA
49,"5",69999.3793275511,NA
50,"1",102697.406825975,NA
50,"2",70340.2864913366,NA
50,"3",63006.9722291786,NA
50,"4",70718.2995256661,NA
50,"5",67080.1855565886,NA
51,"1",159344.994613793,1
51,"2",63279.9626856246,1
51,"3",109322.347586592,1
51,"4",35121.6849181623,1
51,"5",89604.5095099981,1
52,"1",305393.769024375,1
52,"2",111042.781313741,1
52,"3",85237.118041415,1
52,"4",120437.164636479,1
52,"5",118150.451255134,1
53,"1",84482.4151838675,1
53,"2",176031.016043003,1
53,"3",64925.617559088,1
53,"4",84035.0141083694,1
53,"5",120194.175253165,1
54,"1",86247.7185447654,1
54,"2",200171.782067333,1
54,"3",48658.8908307502,1
54,"4",89090.5250984066,1
54,"5",63655.5415940784,1
55,"1",81425.8590761475,1
55,"2",81429.8427212896,1
55,"3",77850.9569476774,1
55,"4",60466.21549814,1
55,"5",95323.9424538781,1
56,"1",29156.9617477918,1
56,"2",90882.6719335055,1
56,"3",109028.021815039,1
56,"4",187344.212140889,1
56,"5",196717.616200462,1
57,"1",78668.2150667257,1
57,"2",102166.461014011,1
57,"3",97955.1399485994,1
57,"4",159739.010654789,1
57,"5",68911.6308190491,1
58,"1",119560.42323176,1
58,"2",102530.49698872,1
58,"3",108125.533182755,1
58,"4",124763.28380611,1
58,"5",129712.288917545,1
59,"1",87620.1644220883,1
59,"2",57283.3117893513,1
59,"3",40917.3402884793,1
59,"4",103162.672293299,1
59,"5",55714.3002499235,1
60,"1",115718.586099638,1
60,"2",160654.629120367,1
60,"3",135872.513434705,1
60,"4",97932.5913902755,1
60,"5",147093.277828107,1
61,"1",68235.6297504218,1
61,"2",82675.207814737,1
61,"3",53661.6451994503,1
61,"4",187884.027519881,1
61,"5",54832.8260069128,1
62,"1",99402.7882883457,1
62,"2",50106.1125526318,1
62,"3",213332.909790506,1
62,"4",106511.987617739,1
62,"5",111119.092155908,1
63,"1",107990.316298172,1
63,"2",34938.1853028956,1
63,"3",114274.748256045,1
63,"4",123256.559131893,1
63,"5",100280.634992418,1
64,"1",186549.0166731,1
64,"2",103812.894798151,1
64,"3",85168.5538802607,1
64,"4",63088.2705008042,1
64,"5",107667.027723955,1
65,"1",54634.162929733,1
65,"2",33572.5043030537,1
65,"3",149724.210535065,1
65,"4",97428.801634355,1
65,"5",46964.5411739975,1
66,"1",147150.894633984,1
66,"2",104639.706510324,1
66,"3",79034.9053545349,1
66,"4",79990.7190892101,1
66,"5",34275.6772909004,1
67,"1",109646.892155706,1
67,"2",35669.0713459696,1
67,"3",86392.6988237087,1
67,"4",72599.2221672986,1
67,"5",84072.939239292,1
68,"1",101268.162050479,1
68,"2",9345.60470169215,0
68,"3",145062.9937556,1
68,"4",53338.4328301028,1
68,"5",31362.4164025179,1
69,"1",74340.8412044349,1
69,"2",76334.422575042,1
69,"3",148537.089153226,1
69,"4",71908.914275301,1
69,"5",32401.5858815411,1
70,"1",104972.211829382,1
70,"2",63232.2153705341,1
70,"3",71192.5385479261,1
70,"4",68114.1756679366,1
70,"5",62734.4924578728,1
71,"1",186967.969477225,1
71,"2",117720.848200641,1
71,"3",63072.0935413003,1
71,"4",65273.67170021,1
71,"5",98190.2064631086,1
72,"1",76159.0581814641,1
72,"2",82149.2855196934,1
72,"3",54035.0157065152,1
72,"4",49600.6151384413,1
72,"5",40383.3219568666,1
73,"1",110260.7902154,1
73,"2",88222.7164289014,1
73,"3",164411.344064508,1
73,"4",52497.7287339969,1
73,"5",118337.56883066,1
74,"1",41734.7030523272,1
74,"2",47783.090339867,1
74,"3",101544.727417774,1
74,"4",67966.8623687584,1
74,"5",72798.1262727987,1
75,"1",77058.7880246851,1
75,"2",71604.9314571707,1
75,"3",63055.6515085575,1
75,"4",120071.349560818,1
75,"5",57074.273533542,1
76,"1",76309.461364028,1
76,"2",42917.9186711612,1
76,"3",95120.1779167409,1
76,"4",93813.6746421376,1
76,"5",103788.712122162,1
77,"1",166876.179611597,1
77,"2",108554.724982565,1
77,"3",46558.4724506151,1
77,"4",60585.2655212415,1
77,"5",106295.713673485,1
78,"1",138981.448159922,1
78,"2",129927.031475137,1
78,"3",155685.553518398,1
78,"4",61944.6387946286,1
78,"5",57178.7549643318,1
79,"1",79080.2479333015,1
79,"2",85997.7942281903,1
79,"3",148514.672589615,1
79,"4",252615.599088939,1
79,"5",73472.3063387991,1
80,"1",96008.7177031725,1
80,"2",64502.6040673757,1
80,"3",49894.3374347099,1
80,"4",126957.665515617,1
80,"5",67353.7646700417,1
81,"1",24980.5657478481,1
81,"2",132823.450317384,1
81,"3",124045.977638563,1
81,"4",29827.2506434363,1
81,"5",147542.565199327,1
82,"1",54003.1454411843,1
82,"2",41207.6781595691,1
82,"3",87456.9375316695,1
82,"4",55686.7842616289,1
82,"5",168047.089603257,1
83,"1",50034.1255804178,1
83,"2",108711.032499484,1
83,"3",56439.0226961352,1
83,"4",37028.1725890037,1
83,"5",41367.9883797796,1
84,"1",45680.0737232987,1
84,"2",103157.675922388,1
84,"3",103674.143827579,1
84,"4",57405.8088179308,1
84,"5",80570.3521975439,1
85,"1",47404.3712988508,1
85,"2",67781.1701843724,1
85,"3",53715.6551921148,1
85,"4",57945.5587003204,1
85,"5",87955.1173324435,1
86,"1",93563.6865102223,1
86,"2",75325.4609375227,1
86,"3",103300.449054546,1
86,"4",39350.209307066,1
86,"5",6395.93792506045,0
87,"1",75932.083788428,1
87,"2",32413.8963170676,1
87,"3",91049.7860832481,1
87,"4",67590.1899598499,1
87,"5",63646.5492064614,1
88,"1",85134.0305043065,1
88,"2",63238.5443310717,1
88,"3",27709.1734750624,1
88,"4",50004.6447527406,1
88,"5",80937.8163425628,1
89,"1",52699.9994969371,1
89,"2",69063.0143673836,1
89,"3",68737.9147522845,1
89,"4",41969.9368964439,1
89,"5",41808.2001624582,1
90,"1",43401.1026246192,1
90,"2",32571.8001073135,1
90,"3",67230.1187192265,1
90,"4",48733.6249928114,1
90,"5",55766.6412092943,1
91,"1",78794.6278422205,1
91,"2",70563.2982495517,1
91,"3",38601.5115133677,1
91,"4",151268.84728091,1
91,"5",36373.2018151618,1
92,"1",54312.976695714,1
92,"2",25908.6899439979,1
92,"3",75650.6089349022,1
92,"4",21603.8642934429,1
92,"5",42677.3739958309,1
93,"1",41762.8886181418,1
93,"2",54573.1495782254,1
93,"3",47797.2075502019,1
93,"4",61804.2187949482,1
93,"5",46682.0986784311,1
94,"1",142463.489296425,1
94,"2",97396.1994912666,1
94,"3",46416.2796826304,1
94,"4",64994.4899253997,1
94,"5",50175.5719615068,1
95,"1",57442.4693568386,1
95,"2",79402.4132857775,1
95,"3",46258.7822925176,1
95,"4",19713.9103578861,1
95,"5",57311.6123354542,1
96,"1",252577.000727852,1
96,"2",27447.7320416532,1
96,"3",84006.2628620812,1
96,"4",25605.0142739914,1
96,"5",38592.7423341337,1
97,"1",50616.5682590367,1
97,"2",42008.8718270688,1
97,"3",96982.0650828483,1
97,"4",56661.0056287538,1
97,"5",26302.9991911076,1
98,"1",26439.3893374684,1
98,"2",49282.244254084,1
98,"3",21576.8964253747,1
98,"4",33895.4833854991,1
98,"5",58580.3978050633,1
99,"1",58229.2282638973,1
99,"2",63285.7799907985,1
99,"3",86185.5597171417,1
99,"4",15270.5309896447,1
99,"5",34993.9124419796,1
100,"1",31079.7389755322,1
100,"2",36662.4532503247,1
100,"3",157041.44738447,1
100,"4",38835.8636469847,1
100,"5",48066.6681873719,1
